fir_id,victim_id
FIR-2023-KA-1076,VIC-2024-KA-0796
FIR-2023-KA-1077,VIC-2024-KA-1008
FIR-2025-KA-1078,VIC-2024-KA-0649
FIR-2026-KA-1079,VIC-2024-KA-1053
FIR-2025-KA-1080,VIC-2024-KA-0451
FIR-2024-KA-1081,VIC-2024-KA-1222
FIR-2023-KA-1082,VIC-2024-KA-0770
FIR-2026-KA-1083,VIC-2024-KA-1169
FIR-2024-KA-1084,VIC-2024-KA-0607
FIR-2024-KA-1085,VIC-2024-KA-0568
FIR-2024-KA-1086,VIC-2024-KA-0612
FIR-2025-KA-1087,VIC-2024-KA-1206
FIR-2026-KA-1088,VIC-2024-KA-0480
FIR-2025-KA-1089,VIC-2024-KA-0541
FIR-2026-KA-1090,VIC-2024-KA-1373
FIR-2025-KA-1091,VIC-2024-KA-0058
FIR-2024-KA-1092,VIC-2024-KA-0650
FIR-2024-KA-1093,VIC-2024-KA-0392
FIR-2023-KA-1094,VIC-2024-KA-0101
FIR-2025-KA-1095,VIC-2024-KA-0290
FIR-2025-KA-1096,VIC-2024-KA-1489
FIR-2025-KA-1097,VIC-2024-KA-0279
FIR-2026-KA-1098,VIC-2024-KA-1482
FIR-2025-KA-1099,VIC-2024-KA-0536
FIR-2023-KA-1100,VIC-2024-KA-0103
FIR-2026-KA-1101,VIC-2024-KA-0105
FIR-2025-KA-1102,VIC-2024-KA-0999
FIR-2024-KA-1103,VIC-2024-KA-0682
FIR-2025-KA-1104,VIC-2024-KA-0813
FIR-2024-KA-1105,VIC-2024-KA-0062
FIR-2026-KA-1106,VIC-2024-KA-0329
FIR-2026-KA-1107,VIC-2024-KA-0859
FIR-2025-KA-1108,VIC-2024-KA-0921
FIR-2025-KA-1109,VIC-2024-KA-1233
FIR-2025-KA-1110,VIC-2024-KA-0759
FIR-2023-KA-1111,VIC-2024-KA-0901
FIR-2025-KA-1112,VIC-2024-KA-1276
FIR-2023-KA-1113,VIC-2024-KA-0439
FIR-2023-KA-1114,VIC-2024-KA-0874
FIR-2026-KA-1115,VIC-2024-KA-0194
FIR-2023-KA-1116,VIC-2024-KA-0170
FIR-2024-KA-1117,VIC-2024-KA-1295
FIR-2023-KA-1118,VIC-2024-KA-1156
FIR-2025-KA-1119,VIC-2024-KA-0630
FIR-2023-KA-1120,VIC-2024-KA-0229
FIR-2024-KA-1121,VIC-2024-KA-0560
FIR-2025-KA-1122,VIC-2024-KA-1261
FIR-2025-KA-1123,VIC-2024-KA-1300
FIR-2024-KA-1124,VIC-2024-KA-0559
FIR-2026-KA-1125,VIC-2024-KA-0503
FIR-2024-KA-1126,VIC-2024-KA-1302
FIR-2023-KA-1127,VIC-2024-KA-0689
FIR-2026-KA-1128,VIC-2024-KA-0251
FIR-2026-KA-1129,VIC-2024-KA-0160
FIR-2026-KA-1130,VIC-2024-KA-0047
FIR-2023-KA-1131,VIC-2024-KA-0800
FIR-2025-KA-1132,VIC-2024-KA-1438
FIR-2025-KA-1133,VIC-2024-KA-0622
FIR-2024-KA-1134,VIC-2024-KA-0251
FIR-2026-KA-1135,VIC-2024-KA-1128
FIR-2025-KA-1136,VIC-2024-KA-0157
FIR-2023-KA-1137,VIC-2024-KA-1278
FIR-2023-KA-1138,VIC-2024-KA-1253
FIR-2023-KA-1139,VIC-2024-KA-0408
FIR-2026-KA-1140,VIC-2024-KA-0141
FIR-2026-KA-1141,VIC-2024-KA-1324
FIR-2025-KA-1142,VIC-2024-KA-1370
FIR-2025-KA-1143,VIC-2024-KA-0800
FIR-2024-KA-1144,VIC-2024-KA-0019
FIR-2026-KA-1145,VIC-2024-KA-0713
FIR-2023-KA-1146,VIC-2024-KA-1081
FIR-2025-KA-1147,VIC-2024-KA-0579
FIR-2026-KA-1148,VIC-2024-KA-0770
FIR-2024-KA-1149,VIC-2024-KA-1373
FIR-2024-KA-1150,VIC-2024-KA-0847
FIR-2023-KA-1151,VIC-2024-KA-0154
FIR-2026-KA-1152,VIC-2024-KA-0573
FIR-2026-KA-1153,VIC-2024-KA-1145
FIR-2024-KA-1154,VIC-2024-KA-1434
FIR-2023-KA-1155,VIC-2024-KA-0563
FIR-2023-KA-1156,VIC-2024-KA-0575
FIR-2025-KA-1157,VIC-2024-KA-1347
FIR-2026-KA-1158,VIC-2024-KA-1250
FIR-2026-KA-1159,VIC-2024-KA-1006
FIR-2026-KA-1160,VIC-2024-KA-1061
FIR-2026-KA-1161,VIC-2024-KA-0615
FIR-2025-KA-1162,VIC-2024-KA-1300
FIR-2023-KA-1163,VIC-2024-KA-0850
FIR-2023-KA-1164,VIC-2024-KA-0585
FIR-2023-KA-1165,VIC-2024-KA-1482
FIR-2023-KA-1166,VIC-2024-KA-1195
FIR-2025-KA-1167,VIC-2024-KA-1130
FIR-2025-KA-1168,VIC-2024-KA-1144
FIR-2025-KA-1169,VIC-2024-KA-1379
FIR-2024-KA-1170,VIC-2024-KA-1171
FIR-2026-KA-1171,VIC-2024-KA-1409
FIR-2023-KA-1172,VIC-2024-KA-0656
FIR-2026-KA-1173,VIC-2024-KA-0023
FIR-2023-KA-1174,VIC-2024-KA-0032
FIR-2024-KA-1175,VIC-2024-KA-0713
FIR-2024-KA-1176,VIC-2024-KA-1259
FIR-2025-KA-1177,VIC-2024-KA-1444
FIR-2023-KA-1178,VIC-2024-KA-0221
FIR-2026-KA-1179,VIC-2024-KA-0528
FIR-2024-KA-1180,VIC-2024-KA-0054
FIR-2026-KA-1181,VIC-2024-KA-0650
FIR-2025-KA-1182,VIC-2024-KA-0563
FIR-2025-KA-1183,VIC-2024-KA-1327
FIR-2026-KA-1184,VIC-2024-KA-0375
FIR-2026-KA-1185,VIC-2024-KA-0419
FIR-2023-KA-1186,VIC-2024-KA-0314
FIR-2026-KA-1187,VIC-2024-KA-0285
FIR-2024-KA-1188,VIC-2024-KA-0095
FIR-2026-KA-1189,VIC-2024-KA-0028
FIR-2023-KA-1190,VIC-2024-KA-0184
FIR-2024-KA-1191,VIC-2024-KA-0695
FIR-2025-KA-1192,VIC-2024-KA-0093
FIR-2025-KA-1193,VIC-2024-KA-0972
FIR-2024-KA-1194,VIC-2024-KA-0997
FIR-2024-KA-1195,VIC-2024-KA-0994
FIR-2025-KA-1196,VIC-2024-KA-0090
FIR-2026-KA-1197,VIC-2024-KA-1183
FIR-2024-KA-1198,VIC-2024-KA-0918
FIR-2026-KA-1199,VIC-2024-KA-1404
FIR-2025-KA-1200,VIC-2024-KA-0428
FIR-2024-KA-1201,VIC-2024-KA-0616
FIR-2023-KA-1202,VIC-2024-KA-0902
FIR-2026-KA-1203,VIC-2024-KA-0505
FIR-2023-KA-1204,VIC-2024-KA-0212
FIR-2025-KA-1205,VIC-2024-KA-0588
FIR-2026-KA-1206,VIC-2024-KA-0650
FIR-2023-KA-1207,VIC-2024-KA-0755
FIR-2023-KA-1208,VIC-2024-KA-0240
FIR-2025-KA-1209,VIC-2024-KA-0567
FIR-2026-KA-1210,VIC-2024-KA-1108
FIR-2026-KA-1211,VIC-2024-KA-0432
FIR-2026-KA-1212,VIC-2024-KA-1183
FIR-2026-KA-1213,VIC-2024-KA-0983
FIR-2024-KA-1214,VIC-2024-KA-0439
FIR-2025-KA-1215,VIC-2024-KA-1268
FIR-2024-KA-1216,VIC-2024-KA-0294
FIR-2023-KA-1217,VIC-2024-KA-1003
FIR-2025-KA-1218,VIC-2024-KA-0671
FIR-2024-KA-1219,VIC-2024-KA-1177
FIR-2023-KA-1220,VIC-2024-KA-1492
FIR-2026-KA-1221,VIC-2024-KA-1151
FIR-2026-KA-1222,VIC-2024-KA-0344
FIR-2025-KA-1223,VIC-2024-KA-1125
FIR-2025-KA-1224,VIC-2024-KA-0161
FIR-2025-KA-1225,VIC-2024-KA-0335
FIR-2023-KA-1226,VIC-2024-KA-0268
FIR-2023-KA-1227,VIC-2024-KA-0527
FIR-2026-KA-1228,VIC-2024-KA-0946
FIR-2026-KA-1229,VIC-2024-KA-0826
FIR-2023-KA-1230,VIC-2024-KA-0165
FIR-2024-KA-1231,VIC-2024-KA-0153
FIR-2023-KA-1232,VIC-2024-KA-1329
FIR-2024-KA-1233,VIC-2024-KA-1285
FIR-2024-KA-1234,VIC-2024-KA-0507
FIR-2023-KA-1235,VIC-2024-KA-0033
FIR-2023-KA-1236,VIC-2024-KA-0694
FIR-2023-KA-1237,VIC-2024-KA-1304
FIR-2025-KA-1238,VIC-2024-KA-1355
FIR-2025-KA-1239,VIC-2024-KA-1318
FIR-2023-KA-1240,VIC-2024-KA-0757
FIR-2026-KA-1241,VIC-2024-KA-0093
FIR-2024-KA-1242,VIC-2024-KA-0543
FIR-2024-KA-1243,VIC-2024-KA-0382
FIR-2026-KA-1244,VIC-2024-KA-1134
FIR-2023-KA-1245,VIC-2024-KA-0743
FIR-2024-KA-1246,VIC-2024-KA-0537
FIR-2024-KA-1247,VIC-2024-KA-0963
FIR-2025-KA-1248,VIC-2024-KA-0370
FIR-2023-KA-1249,VIC-2024-KA-1312
FIR-2024-KA-1250,VIC-2024-KA-0565
FIR-2026-KA-1251,VIC-2024-KA-0312
FIR-2025-KA-1252,VIC-2024-KA-1459
FIR-2024-KA-1253,VIC-2024-KA-0738
FIR-2025-KA-1254,VIC-2024-KA-1274
FIR-2023-KA-1255,VIC-2024-KA-1229
FIR-2023-KA-1256,VIC-2024-KA-1010
FIR-2024-KA-1257,VIC-2024-KA-1136
FIR-2026-KA-1258,VIC-2024-KA-1268
FIR-2023-KA-1259,VIC-2024-KA-0554
FIR-2025-KA-1260,VIC-2024-KA-0234
FIR-2026-KA-1261,VIC-2024-KA-0913
FIR-2023-KA-1262,VIC-2024-KA-0849
FIR-2023-KA-1263,VIC-2024-KA-0755
FIR-2023-KA-1264,VIC-2024-KA-0237
FIR-2026-KA-1265,VIC-2024-KA-1299
FIR-2026-KA-1266,VIC-2024-KA-0805
FIR-2026-KA-1267,VIC-2024-KA-0530
FIR-2024-KA-1268,VIC-2024-KA-1171
FIR-2026-KA-1269,VIC-2024-KA-0442
FIR-2023-KA-1270,VIC-2024-KA-0987
FIR-2023-KA-1271,VIC-2024-KA-1301
FIR-2026-KA-1272,VIC-2024-KA-0829
FIR-2026-KA-1273,VIC-2024-KA-1149
FIR-2025-KA-1274,VIC-2024-KA-1490
FIR-2023-KA-1275,VIC-2024-KA-0207
FIR-2025-KA-1276,VIC-2024-KA-0623
FIR-2023-KA-1277,VIC-2024-KA-0731
FIR-2026-KA-1278,VIC-2024-KA-0073
FIR-2023-KA-1279,VIC-2024-KA-1191
FIR-2024-KA-1280,VIC-2024-KA-1026
FIR-2026-KA-1281,VIC-2024-KA-0587
FIR-2023-KA-1282,VIC-2024-KA-0948
FIR-2024-KA-1283,VIC-2024-KA-0420
FIR-2026-KA-1284,VIC-2024-KA-1005
FIR-2024-KA-1285,VIC-2024-KA-1055
FIR-2026-KA-1286,VIC-2024-KA-0557
FIR-2023-KA-1287,VIC-2024-KA-0609
FIR-2025-KA-1288,VIC-2024-KA-1136
FIR-2026-KA-1289,VIC-2024-KA-1257
FIR-2023-KA-1290,VIC-2024-KA-0420
FIR-2025-KA-1291,VIC-2024-KA-1277
FIR-2025-KA-1292,VIC-2024-KA-0940
FIR-2023-KA-1293,VIC-2024-KA-0790
FIR-2024-KA-1294,VIC-2024-KA-0333
FIR-2024-KA-1295,VIC-2024-KA-0618
FIR-2024-KA-1296,VIC-2024-KA-0193
FIR-2025-KA-1297,VIC-2024-KA-0058
FIR-2026-KA-1298,VIC-2024-KA-0106
FIR-2025-KA-1299,VIC-2024-KA-1209
FIR-2024-KA-1300,VIC-2024-KA-0135
FIR-2025-KA-1301,VIC-2024-KA-1282
FIR-2025-KA-1302,VIC-2024-KA-1052
FIR-2023-KA-1303,VIC-2024-KA-1322
FIR-2025-KA-1304,VIC-2024-KA-1233
FIR-2023-KA-1305,VIC-2024-KA-0107
FIR-2024-KA-1306,VIC-2024-KA-0751
FIR-2026-KA-1307,VIC-2024-KA-0435
FIR-2026-KA-1308,VIC-2024-KA-1097
FIR-2026-KA-1309,VIC-2024-KA-0830
FIR-2023-KA-1310,VIC-2024-KA-0237
FIR-2025-KA-1311,VIC-2024-KA-0751
FIR-2026-KA-1312,VIC-2024-KA-0394
FIR-2024-KA-1313,VIC-2024-KA-0917
FIR-2024-KA-1314,VIC-2024-KA-0445
FIR-2026-KA-1315,VIC-2024-KA-1138
FIR-2025-KA-1316,VIC-2024-KA-0006
FIR-2023-KA-1317,VIC-2024-KA-0874
FIR-2026-KA-1318,VIC-2024-KA-1062
FIR-2025-KA-1319,VIC-2024-KA-1106
FIR-2024-KA-1320,VIC-2024-KA-0024
FIR-2025-KA-1321,VIC-2024-KA-0098
FIR-2024-KA-1322,VIC-2024-KA-1366
FIR-2025-KA-1323,VIC-2024-KA-0979
FIR-2026-KA-1324,VIC-2024-KA-0178
FIR-2024-KA-1325,VIC-2024-KA-1066
FIR-2026-KA-1326,VIC-2024-KA-0745
FIR-2026-KA-1327,VIC-2024-KA-0826
FIR-2024-KA-1328,VIC-2024-KA-1016
FIR-2026-KA-1329,VIC-2024-KA-0080
FIR-2023-KA-1330,VIC-2024-KA-0191
FIR-2025-KA-1331,VIC-2024-KA-0513
FIR-2026-KA-1332,VIC-2024-KA-1012
FIR-2023-KA-1333,VIC-2024-KA-1223
FIR-2023-KA-1334,VIC-2024-KA-0423
FIR-2023-KA-1335,VIC-2024-KA-1464
FIR-2026-KA-1336,VIC-2024-KA-0711
FIR-2025-KA-1337,VIC-2024-KA-0501
FIR-2026-KA-1338,VIC-2024-KA-0598
FIR-2026-KA-1339,VIC-2024-KA-1217
FIR-2024-KA-1340,VIC-2024-KA-1059
FIR-2026-KA-1341,VIC-2024-KA-0928
FIR-2024-KA-1342,VIC-2024-KA-0593
FIR-2026-KA-1343,VIC-2024-KA-0659
FIR-2025-KA-1344,VIC-2024-KA-0670
FIR-2024-KA-1345,VIC-2024-KA-1078
FIR-2024-KA-1346,VIC-2024-KA-0757
FIR-2023-KA-1347,VIC-2024-KA-0404
FIR-2024-KA-1348,VIC-2024-KA-0061
FIR-2023-KA-1349,VIC-2024-KA-1376
FIR-2026-KA-1350,VIC-2024-KA-1374
FIR-2026-KA-1351,VIC-2024-KA-0163
FIR-2026-KA-1352,VIC-2024-KA-1422
FIR-2024-KA-1353,VIC-2024-KA-0189
FIR-2023-KA-1354,VIC-2024-KA-0639
FIR-2026-KA-1355,VIC-2024-KA-0883
FIR-2023-KA-1356,VIC-2024-KA-0504
FIR-2025-KA-1357,VIC-2024-KA-0377
FIR-2023-KA-1358,VIC-2024-KA-0835
FIR-2023-KA-1359,VIC-2024-KA-0420
FIR-2023-KA-1360,VIC-2024-KA-0203
FIR-2024-KA-1361,VIC-2024-KA-1126
FIR-2025-KA-1362,VIC-2024-KA-1386
FIR-2024-KA-1363,VIC-2024-KA-0354
FIR-2024-KA-1364,VIC-2024-KA-0677
FIR-2024-KA-1365,VIC-2024-KA-0501
FIR-2024-KA-1366,VIC-2024-KA-0381
FIR-2024-KA-1367,VIC-2024-KA-0001
FIR-2024-KA-1368,VIC-2024-KA-0601
FIR-2025-KA-1369,VIC-2024-KA-1369
FIR-2024-KA-1370,VIC-2024-KA-1237
FIR-2025-KA-1371,VIC-2024-KA-0109
FIR-2025-KA-1372,VIC-2024-KA-0870
FIR-2026-KA-1373,VIC-2024-KA-0917
FIR-2024-KA-1374,VIC-2024-KA-0043
FIR-2025-KA-1375,VIC-2024-KA-0746
FIR-2023-KA-1376,VIC-2024-KA-1306
FIR-2023-KA-1377,VIC-2024-KA-0345
FIR-2025-KA-1378,VIC-2024-KA-1458
FIR-2024-KA-1379,VIC-2024-KA-0444
FIR-2023-KA-1380,VIC-2024-KA-1387
FIR-2023-KA-1381,VIC-2024-KA-0118
FIR-2023-KA-1382,VIC-2024-KA-0331
FIR-2024-KA-1383,VIC-2024-KA-0002
FIR-2024-KA-1384,VIC-2024-KA-0805
FIR-2025-KA-1385,VIC-2024-KA-1139
FIR-2026-KA-1386,VIC-2024-KA-1144
FIR-2024-KA-1387,VIC-2024-KA-1362
FIR-2025-KA-1388,VIC-2024-KA-0584
FIR-2024-KA-1389,VIC-2024-KA-1098
FIR-2023-KA-1390,VIC-2024-KA-0899
FIR-2025-KA-1391,VIC-2024-KA-1457
FIR-2023-KA-1392,VIC-2024-KA-0831
FIR-2025-KA-1393,VIC-2024-KA-0318
FIR-2023-KA-1394,VIC-2024-KA-0787
FIR-2026-KA-1395,VIC-2024-KA-0810
FIR-2023-KA-1396,VIC-2024-KA-0198
FIR-2024-KA-1397,VIC-2024-KA-0809
FIR-2024-KA-1398,VIC-2024-KA-0660
FIR-2025-KA-1399,VIC-2024-KA-1276
FIR-2023-KA-1400,VIC-2024-KA-0801
FIR-2024-KA-1401,VIC-2024-KA-0386
FIR-2025-KA-1402,VIC-2024-KA-1020
FIR-2024-KA-1403,VIC-2024-KA-0558
FIR-2026-KA-1404,VIC-2024-KA-0685
FIR-2026-KA-1405,VIC-2024-KA-0438
FIR-2023-KA-1406,VIC-2024-KA-0536
FIR-2023-KA-1407,VIC-2024-KA-0711
FIR-2026-KA-1408,VIC-2024-KA-0806
FIR-2024-KA-1409,VIC-2024-KA-0204
FIR-2026-KA-1410,VIC-2024-KA-1469
FIR-2024-KA-1411,VIC-2024-KA-1272
FIR-2025-KA-1412,VIC-2024-KA-1006
FIR-2023-KA-1413,VIC-2024-KA-0619
FIR-2026-KA-1414,VIC-2024-KA-0223
FIR-2026-KA-1415,VIC-2024-KA-0103
FIR-2024-KA-1416,VIC-2024-KA-0132
FIR-2025-KA-1417,VIC-2024-KA-0462
FIR-2024-KA-1418,VIC-2024-KA-0934
FIR-2026-KA-1419,VIC-2024-KA-0337
FIR-2024-KA-1420,VIC-2024-KA-0776
FIR-2026-KA-1421,VIC-2024-KA-0183
FIR-2024-KA-1422,VIC-2024-KA-0015
FIR-2026-KA-1423,VIC-2024-KA-0282
FIR-2024-KA-1424,VIC-2024-KA-0936
FIR-2024-KA-1425,VIC-2024-KA-0813
FIR-2023-KA-1426,VIC-2024-KA-0923
FIR-2023-KA-1427,VIC-2024-KA-1272
FIR-2023-KA-1428,VIC-2024-KA-1264
FIR-2025-KA-1429,VIC-2024-KA-0400
FIR-2025-KA-1430,VIC-2024-KA-0882
FIR-2026-KA-1431,VIC-2024-KA-1351
FIR-2026-KA-1432,VIC-2024-KA-0198
FIR-2025-KA-1433,VIC-2024-KA-1162
FIR-2025-KA-1434,VIC-2024-KA-0613
FIR-2026-KA-1435,VIC-2024-KA-1170
FIR-2025-KA-1436,VIC-2024-KA-0532
FIR-2023-KA-1437,VIC-2024-KA-0743
FIR-2023-KA-1438,VIC-2024-KA-1298
FIR-2024-KA-1439,VIC-2024-KA-1458
FIR-2023-KA-1440,VIC-2024-KA-0538
FIR-2024-KA-1441,VIC-2024-KA-0827
FIR-2024-KA-1442,VIC-2024-KA-0175
FIR-2024-KA-1443,VIC-2024-KA-1284
FIR-2026-KA-1444,VIC-2024-KA-0371
FIR-2024-KA-1445,VIC-2024-KA-1289
FIR-2025-KA-1446,VIC-2024-KA-1003
FIR-2025-KA-1447,VIC-2024-KA-0486
FIR-2024-KA-1448,VIC-2024-KA-1405
FIR-2023-KA-1449,VIC-2024-KA-0500
FIR-2024-KA-1450,VIC-2024-KA-0122
FIR-2025-KA-1451,VIC-2024-KA-0648
FIR-2024-KA-1452,VIC-2024-KA-0973
FIR-2025-KA-1453,VIC-2024-KA-0412
FIR-2026-KA-1454,VIC-2024-KA-0234
FIR-2023-KA-1455,VIC-2024-KA-1288
FIR-2024-KA-1456,VIC-2024-KA-0706
FIR-2024-KA-1457,VIC-2024-KA-1151
FIR-2024-KA-1458,VIC-2024-KA-0052
FIR-2023-KA-1459,VIC-2024-KA-0117
FIR-2025-KA-1460,VIC-2024-KA-0120
FIR-2026-KA-1461,VIC-2024-KA-0376
FIR-2024-KA-1462,VIC-2024-KA-0968
FIR-2023-KA-1463,VIC-2024-KA-1341
FIR-2023-KA-1464,VIC-2024-KA-0408
FIR-2023-KA-1465,VIC-2024-KA-1451
FIR-2023-KA-1466,VIC-2024-KA-1369
FIR-2025-KA-1467,VIC-2024-KA-0727
FIR-2026-KA-1468,VIC-2024-KA-0198
FIR-2023-KA-1469,VIC-2024-KA-0097
FIR-2023-KA-1470,VIC-2024-KA-0211
FIR-2025-KA-1471,VIC-2024-KA-0163
FIR-2024-KA-1472,VIC-2024-KA-1474
FIR-2023-KA-1473,VIC-2024-KA-0201
FIR-2025-KA-1474,VIC-2024-KA-0118
FIR-2023-KA-1475,VIC-2024-KA-0728
FIR-2025-KA-1476,VIC-2024-KA-0033
FIR-2024-KA-1477,VIC-2024-KA-0577
FIR-2023-KA-1478,VIC-2024-KA-1019
FIR-2025-KA-1479,VIC-2024-KA-1029
FIR-2026-KA-1480,VIC-2024-KA-0942
FIR-2023-KA-1481,VIC-2024-KA-0382
FIR-2023-KA-1482,VIC-2024-KA-1021
FIR-2023-KA-1483,VIC-2024-KA-1345
FIR-2024-KA-1484,VIC-2024-KA-0854
FIR-2024-KA-1485,VIC-2024-KA-0787
FIR-2025-KA-1486,VIC-2024-KA-1250
FIR-2023-KA-1487,VIC-2024-KA-0945
FIR-2026-KA-1488,VIC-2024-KA-0003
FIR-2026-KA-1489,VIC-2024-KA-0461
FIR-2025-KA-1490,VIC-2024-KA-0112
FIR-2025-KA-1491,VIC-2024-KA-0268
FIR-2023-KA-1492,VIC-2024-KA-1019
FIR-2026-KA-1493,VIC-2024-KA-0445
FIR-2025-KA-1494,VIC-2024-KA-1073
FIR-2025-KA-1495,VIC-2024-KA-0614
FIR-2024-KA-1496,VIC-2024-KA-0900
FIR-2024-KA-1497,VIC-2024-KA-1201
FIR-2023-KA-1498,VIC-2024-KA-0189
FIR-2025-KA-1499,VIC-2024-KA-0796
FIR-2024-KA-1500,VIC-2024-KA-0999
FIR-2023-KA-1501,VIC-2024-KA-0744
FIR-2024-KA-1502,VIC-2024-KA-0973
FIR-2024-KA-1503,VIC-2024-KA-0723
FIR-2024-KA-1504,VIC-2024-KA-1062
FIR-2026-KA-1505,VIC-2024-KA-0152
FIR-2023-KA-1506,VIC-2024-KA-0811
FIR-2024-KA-1507,VIC-2024-KA-0791
FIR-2025-KA-1508,VIC-2024-KA-1181
FIR-2025-KA-1509,VIC-2024-KA-0125
FIR-2024-KA-1510,VIC-2024-KA-0707
FIR-2025-KA-1511,VIC-2024-KA-0372
FIR-2023-KA-1512,VIC-2024-KA-0791
FIR-2025-KA-1513,VIC-2024-KA-0554
FIR-2023-KA-1514,VIC-2024-KA-1113
FIR-2024-KA-1515,VIC-2024-KA-1037
FIR-2023-KA-1516,VIC-2024-KA-0030
FIR-2024-KA-1517,VIC-2024-KA-0508
FIR-2023-KA-1518,VIC-2024-KA-0018
FIR-2023-KA-1519,VIC-2024-KA-1294
FIR-2024-KA-1520,VIC-2024-KA-0618
FIR-2023-KA-1521,VIC-2024-KA-1375
FIR-2024-KA-1522,VIC-2024-KA-1015
FIR-2026-KA-1523,VIC-2024-KA-0090
FIR-2024-KA-1524,VIC-2024-KA-1292
FIR-2024-KA-1525,VIC-2024-KA-0541
FIR-2026-KA-1526,VIC-2024-KA-1347
FIR-2025-KA-1527,VIC-2024-KA-0042
FIR-2024-KA-1528,VIC-2024-KA-1224
FIR-2026-KA-1529,VIC-2024-KA-0466
FIR-2026-KA-1530,VIC-2024-KA-1143
FIR-2025-KA-1531,VIC-2024-KA-0941
FIR-2023-KA-1532,VIC-2024-KA-1119
FIR-2025-KA-1533,VIC-2024-KA-1311
FIR-2025-KA-1534,VIC-2024-KA-0650
FIR-2023-KA-1535,VIC-2024-KA-1265
FIR-2023-KA-1536,VIC-2024-KA-1268
FIR-2023-KA-1537,VIC-2024-KA-1264
FIR-2023-KA-1538,VIC-2024-KA-0186
FIR-2026-KA-1539,VIC-2024-KA-0140
FIR-2026-KA-1540,VIC-2024-KA-0720
FIR-2024-KA-1541,VIC-2024-KA-0726
FIR-2023-KA-1542,VIC-2024-KA-1370
FIR-2026-KA-1543,VIC-2024-KA-1202
FIR-2023-KA-1544,VIC-2024-KA-0606
FIR-2023-KA-1545,VIC-2024-KA-0543
FIR-2024-KA-1546,VIC-2024-KA-1006
FIR-2023-KA-1547,VIC-2024-KA-0291
FIR-2025-KA-1548,VIC-2024-KA-1406
FIR-2024-KA-1549,VIC-2024-KA-0538
FIR-2024-KA-1550,VIC-2024-KA-1073
FIR-2023-KA-1551,VIC-2024-KA-1076
FIR-2025-KA-1552,VIC-2024-KA-0348
FIR-2024-KA-1553,VIC-2024-KA-0682
FIR-2026-KA-1554,VIC-2024-KA-1217
FIR-2023-KA-1555,VIC-2024-KA-1325
FIR-2024-KA-1556,VIC-2024-KA-1032
FIR-2026-KA-1557,VIC-2024-KA-0310
FIR-2023-KA-1558,VIC-2024-KA-1060
FIR-2023-KA-1559,VIC-2024-KA-0455
FIR-2025-KA-1560,VIC-2024-KA-0247
FIR-2025-KA-1561,VIC-2024-KA-0542
FIR-2023-KA-1562,VIC-2024-KA-0299
FIR-2024-KA-1563,VIC-2024-KA-0806
FIR-2023-KA-1564,VIC-2024-KA-0842
FIR-2024-KA-1565,VIC-2024-KA-1266
FIR-2023-KA-1566,VIC-2024-KA-0160
FIR-2023-KA-1567,VIC-2024-KA-1302
FIR-2025-KA-1568,VIC-2024-KA-0698
FIR-2026-KA-1569,VIC-2024-KA-1386
FIR-2024-KA-1570,VIC-2024-KA-1170
FIR-2025-KA-1571,VIC-2024-KA-0902
FIR-2024-KA-1572,VIC-2024-KA-1276
FIR-2025-KA-1573,VIC-2024-KA-1454
FIR-2025-KA-1574,VIC-2024-KA-1369
FIR-2026-KA-1575,VIC-2024-KA-1030
FIR-2025-KA-1576,VIC-2024-KA-0624
FIR-2026-KA-1577,VIC-2024-KA-0974
FIR-2023-KA-1578,VIC-2024-KA-1399
FIR-2023-KA-1579,VIC-2024-KA-0750
FIR-2026-KA-1580,VIC-2024-KA-0116
FIR-2025-KA-1581,VIC-2024-KA-1336
FIR-2025-KA-1582,VIC-2024-KA-0012
FIR-2024-KA-1583,VIC-2024-KA-0550
FIR-2023-KA-1584,VIC-2024-KA-0088
FIR-2024-KA-1585,VIC-2024-KA-1002
FIR-2024-KA-1586,VIC-2024-KA-1453
FIR-2023-KA-1587,VIC-2024-KA-1416
FIR-2023-KA-1588,VIC-2024-KA-0970
FIR-2026-KA-1589,VIC-2024-KA-1286
FIR-2026-KA-1590,VIC-2024-KA-1019
FIR-2026-KA-1591,VIC-2024-KA-0516
FIR-2026-KA-1592,VIC-2024-KA-0235
FIR-2024-KA-1593,VIC-2024-KA-0182
FIR-2025-KA-1594,VIC-2024-KA-0627
FIR-2025-KA-1595,VIC-2024-KA-1363
FIR-2024-KA-1596,VIC-2024-KA-0185
FIR-2023-KA-1597,VIC-2024-KA-1426
FIR-2024-KA-1598,VIC-2024-KA-0497
FIR-2024-KA-1599,VIC-2024-KA-0606
FIR-2025-KA-1600,VIC-2024-KA-0203
FIR-2024-KA-1601,VIC-2024-KA-1254
FIR-2025-KA-1602,VIC-2024-KA-0846
FIR-2023-KA-1603,VIC-2024-KA-1414
FIR-2026-KA-1604,VIC-2024-KA-0584
FIR-2026-KA-1605,VIC-2024-KA-0071
FIR-2024-KA-1606,VIC-2024-KA-0132
FIR-2026-KA-1607,VIC-2024-KA-0476
FIR-2025-KA-1608,VIC-2024-KA-0979
FIR-2026-KA-1609,VIC-2024-KA-1389
FIR-2025-KA-1610,VIC-2024-KA-0948
FIR-2023-KA-1611,VIC-2024-KA-0593
FIR-2024-KA-1612,VIC-2024-KA-0282
FIR-2024-KA-1613,VIC-2024-KA-0497
